"","id","parent","sex","birth_year","working_status","cit","acom4c","town_size","quality_life","citizen_status","education_level","ireg"
"12097",8642311,1,1,1970,4,1,0,3,1,1,4,4
"12098",8642321,1,1,1950,4,1,0,5,3,6,5,4
"12099",8642431,1,1,1961,4,1,0,4,1,1,4,4
"12100",8642491,1,2,1942,6,1,0,5,3,6,5,4
"12101",8642591,1,2,1965,16,1,2,4,3,7,5,1
"12102",8642592,2,1,1963,16,1,2,3,1,1,4,1
"12103",8642593,6,1,1995,1,1,2,3,3,7,5,1
"12104",8642601,1,1,1973,1,1,2,2,1,1,2,1
"12105",8642602,3,2,1977,1,1,2,3,1,1,2,1
"12106",8642611,1,1,1961,NA,2,2,4,1,1,4,1
"12107",8642681,1,2,1934,19,1,2,2,3,6,5,1
"12108",8642691,1,1,1953,1,1,2,3,1,1,2,1
"12109",8642701,1,2,1929,6,1,2,2,3,6,5,1
"12110",8642711,1,1,1968,15,1,2,4,1,1,2,1
"12111",8642721,1,2,1948,5,1,2,4,3,7,5,1
"12112",8642722,2,1,1944,1,1,2,7,3,6,5,1
"12113",8642751,1,2,1979,NA,2,2,7,1,1,4,1
"12114",8642801,1,2,1929,5,1,2,2,3,6,5,1
"12115",8642831,1,1,1991,1,1,2,3,3,7,5,1
"12116",8642832,4,2,1961,1,1,2,4,1,2,4,1
"12117",8642833,4,1,1955,1,1,2,5,1,2,4,1
"12118",8642871,1,1,1970,NA,2,2,4,3,7,5,1
"12119",8642921,1,1,1955,1,1,2,5,1,2,2,1
"12120",8642931,1,2,1985,NA,2,2,3,1,1,4,1
"12121",8642981,1,2,1970,15,1,2,5,1,2,4,1
"12122",8643071,1,2,1983,1,1,2,5,1,2,2,1
"12123",8643161,1,2,1929,12,1,3,3,3,6,5,12
"12124",8643162,2,1,1929,12,1,3,3,3,6,5,12
"12125",8643211,1,2,1947,12,1,3,5,2,5,4,12
"12126",8643311,1,1,1930,12,1,3,2,3,6,5,12
"12127",8643312,2,2,1936,12,1,3,2,3,6,5,12
"12128",8643371,1,1,1940,19,1,3,3,3,6,5,12
"12129",8643411,1,1,1985,12,1,3,4,1,2,3,12
"12130",8643412,14,2,1933,15,1,3,2,3,6,5,12
"12131",8643421,1,1,1957,12,1,3,5,3,7,5,12
"12132",8643422,4,2,1930,11,1,3,4,3,6,5,12
"12133",8643471,1,2,1920,12,1,3,5,3,6,5,12
"12134",8643511,1,1,1966,11,1,3,8,1,2,4,12
"12135",8643512,2,2,1969,11,1,3,8,1,3,3,12
"12136",8643721,1,2,1934,10,1,3,5,3,6,5,12
"12137",8643731,1,2,1934,16,1,3,7,3,6,5,12
"12138",8643741,1,1,1942,12,1,3,4,3,6,5,12
"12139",8643743,7,2,1972,12,1,3,5,1,1,4,12
"12140",8643744,8,1,1967,12,1,3,5,1,2,3,12
"12141",8643821,1,1,1934,5,1,3,4,3,6,5,12
"12142",8643822,7,1,1961,12,1,3,3,3,6,5,12
"12143",8643823,7,2,1963,12,1,3,3,3,6,5,12
"12144",8643871,1,2,1942,1,1,3,7,3,6,5,12
"12145",8643872,2,1,1937,1,1,3,7,3,6,5,12
"12146",8643911,1,2,1938,13,1,3,3,3,6,5,12
"12147",8643912,2,1,1935,12,1,3,2,3,6,5,12
"12148",8643951,1,1,1935,19,1,3,2,3,6,5,12
"12149",8643961,1,1,1966,15,1,3,5,1,2,3,12
"12150",8643981,1,2,1949,12,1,3,7,3,6,5,12
"12151",8644061,1,1,1931,19,1,3,2,3,6,5,12
"12152",8644071,1,2,1949,12,1,3,7,3,6,5,12
"12153",8644091,1,2,1974,12,1,3,8,1,2,3,12
"12154",8644092,2,1,1964,12,1,3,8,2,4,3,12
"12155",8644151,1,2,1958,5,1,3,5,2,5,4,12
"12156",8644181,1,2,1918,18,1,3,2,3,6,5,12
"12157",8644201,1,2,1974,12,1,3,5,1,2,4,12
"12158",8644202,2,1,1967,12,1,3,5,3,7,5,12
"12159",8644231,1,1,1957,12,1,3,5,1,2,2,12
"12160",8644233,6,2,1982,12,1,3,6,1,2,3,12
"12161",8644261,1,2,1962,12,1,3,7,1,3,3,12
"12162",8644311,1,2,1965,12,1,3,5,2,4,4,12
"12163",8644312,2,1,1961,12,1,3,4,1,2,3,12
"12164",8644341,1,1,1966,12,1,3,5,2,5,4,12
"12165",8644342,2,2,1965,12,1,3,4,2,5,4,12
"12166",8644411,1,1,1940,9,1,3,3,3,6,5,12
"12167",8644451,1,2,1956,19,1,3,4,2,5,4,12
"12168",8644501,1,1,1935,18,1,3,7,3,6,5,12
"12169",8644502,2,2,1937,18,1,3,5,3,6,5,12
"12170",8644521,1,2,1949,12,1,3,3,3,6,5,12
"12171",8644522,2,1,1945,12,1,3,3,3,6,5,12
"12172",8644531,1,2,1939,12,1,3,7,3,6,5,12
"12173",8644561,1,2,1965,12,1,3,7,2,4,4,12
"12174",8644571,1,2,1961,12,1,3,5,2,5,4,12
"12175",8644581,1,2,1973,12,1,3,7,2,4,4,12
"12176",8644601,1,1,1967,12,1,3,3,1,1,3,12
"12177",8644621,1,1,1967,12,1,3,3,2,5,4,12
"12178",8644691,1,2,1935,20,1,3,2,3,6,5,12
"12179",8644692,7,1,1964,12,1,3,5,1,2,3,12
"12180",8644701,1,2,1990,12,1,3,5,3,7,5,12
"12181",8644731,1,1,1955,NA,2,3,7,1,1,4,12
"12182",8644732,2,2,1955,NA,2,3,7,1,1,4,12
"12183",8644733,6,2,1989,12,1,3,5,3,7,5,12
"12184",8644741,1,1,1965,12,1,3,4,1,1,4,12
"12185",8644742,2,2,1965,12,1,3,5,1,2,3,12
"12186",8644771,1,1,1957,12,1,3,7,1,2,3,12
"12187",8644772,2,2,1969,12,1,3,5,1,2,3,12
"12188",8644791,1,1,1961,12,1,3,3,1,1,4,12
"12189",8644792,2,2,1961,12,1,3,6,1,2,3,12
"12190",8644793,6,1,1985,12,1,3,5,1,3,4,12
"12191",8644821,1,2,1949,7,1,3,7,1,3,3,12
"12192",8644822,7,2,1988,12,1,3,5,3,7,5,12
"12193",8644861,1,1,1966,12,1,3,5,1,2,3,12
"12194",8644911,1,1,1964,18,1,3,7,2,4,4,12
"12195",8644912,2,2,1967,15,1,3,7,1,3,3,12
"12196",8644971,1,2,1947,16,1,3,3,3,6,5,12
"12197",8644981,1,1,1970,12,1,3,3,1,1,4,12
"12198",8644982,2,2,1973,12,1,3,5,1,2,4,12
"12199",8645001,1,1,1959,NA,2,3,3,1,1,4,12
"12200",8645004,6,1,1989,NA,2,3,4,1,1,4,12
"12201",8645041,1,1,1967,12,1,3,3,1,2,3,12
"12202",8645042,2,2,1968,12,1,3,3,1,2,4,12
"12203",8645061,1,1,1984,NA,2,3,4,1,1,4,12
"12204",8645121,1,2,1969,NA,2,3,2,1,1,4,12
"12205",8645122,2,1,1972,NA,2,3,7,1,1,4,12
"12206",8645141,1,1,1961,15,1,3,7,1,2,4,12
"12207",8645171,1,1,1958,12,1,3,7,1,3,3,12
"12208",8645172,2,2,1961,12,1,3,7,1,3,3,12
"12209",8645174,6,1,1995,8,1,3,3,3,7,5,12
"12210",8645201,1,1,1974,12,1,3,4,1,1,4,12
"12211",8645202,3,2,1980,NA,2,3,4,1,1,4,12
"12212",8645251,1,2,1971,NA,2,3,5,1,1,4,12
"12213",8645252,2,1,1970,NA,2,3,5,3,7,5,12
"12214",8645311,1,2,1974,NA,2,3,5,1,1,4,12
"12215",8645312,2,1,1970,NA,2,3,6,1,1,4,12
"12216",8645321,1,2,1954,19,1,3,7,1,3,3,12
"12217",8645331,1,1,1960,12,1,3,3,1,1,4,12
"12218",8645332,2,2,1966,12,1,3,3,1,1,4,12
"12219",8645391,1,2,1952,5,1,3,5,3,7,5,12
"12220",8645551,1,1,1981,NA,1,3,5,1,1,4,12
"12221",8645552,3,2,1979,NA,1,3,5,2,5,4,12
"12222",8645611,1,1,1966,12,1,3,4,2,4,4,12
"12223",8645612,2,2,1969,12,1,3,5,1,2,3,12
"12224",8645641,1,1,1965,NA,1,3,2,1,1,4,12
"12225",8645691,1,1,1940,15,1,3,3,3,6,5,12
"12226",8645692,2,2,1942,15,1,3,3,3,6,5,12
"12227",8645801,1,2,1955,14,1,3,5,3,7,5,12
"12228",8645802,2,1,1957,16,1,3,5,1,2,3,12
"12229",8645803,6,2,1984,12,1,3,5,1,2,3,12
"12230",8645804,6,2,1988,12,1,3,5,1,2,4,12
"12231",8645881,1,2,1976,3,1,3,7,2,4,4,12
"12232",8645921,1,1,1959,12,1,3,5,1,3,3,12
"12233",8645922,2,2,1950,12,1,3,5,1,3,3,12
"12234",8645951,1,1,1954,15,1,3,3,3,6,5,12
"12235",8645953,14,1,1981,12,1,3,4,1,3,4,12
"12236",8645954,6,2,1984,12,1,3,3,1,1,4,12
"12237",8646061,1,2,1968,12,1,3,5,1,2,4,12
"12238",8646081,1,1,1932,13,1,3,2,3,6,5,12
"12239",8646082,2,2,1934,13,1,3,2,3,6,5,12
"12240",8646083,6,2,1970,12,1,3,7,2,4,4,12
"12241",8646111,1,1,1970,16,1,3,7,1,3,4,12
"12242",8646211,1,1,1947,5,1,0,5,1,2,4,5
"12243",8646212,2,2,1951,5,1,0,3,2,4,2,5
"12244",8646241,1,1,1921,5,1,0,2,3,6,5,5
"12245",8646242,2,2,1923,5,1,0,2,3,6,5,5
"12246",8646281,1,2,1975,5,1,0,4,2,5,4,5
"12247",8646282,2,1,1972,19,1,0,3,2,5,4,5
"12248",8646331,1,1,1964,NA,2,0,4,1,1,2,5
"12249",8646451,1,1,1955,NA,2,0,3,1,1,2,5
"12250",8646452,15,1,1958,NA,2,0,3,1,1,4,5
"12251",8646581,1,1,1965,5,1,0,5,1,3,4,5
"12252",8646582,2,2,1968,5,1,0,4,1,2,2,5
"12253",8646591,1,1,1950,5,1,0,3,3,6,5,5
"12254",8646593,6,1,1983,5,1,0,3,3,6,5,5
"12255",8646601,1,2,1941,5,1,2,5,3,6,5,5
"12256",8646611,1,2,1960,NA,2,2,3,1,1,4,5
"12257",8646661,1,2,1942,5,1,2,5,3,6,5,5
"12258",8646711,1,2,1970,NA,2,2,3,1,1,4,5
"12259",8646712,2,1,1966,NA,2,2,3,1,1,4,5
"12260",8646981,1,2,1970,NA,2,2,3,1,1,4,5
"12261",8647061,1,1,1942,16,1,1,3,3,6,5,16
"12262",8647071,1,1,1981,16,1,1,3,1,1,4,16
"12263",8647091,1,1,1956,16,1,1,2,2,4,4,16
"12264",8647093,5,1,1923,16,1,1,2,3,6,5,16
"12265",8647094,6,1,1982,16,1,1,5,1,2,4,16
"12266",8647095,6,2,1985,16,1,1,5,1,2,4,16
"12267",8647101,1,1,1970,16,1,1,5,3,7,5,16
"12268",8647121,1,2,1930,16,1,1,2,3,6,5,16
"12269",8647141,1,1,1951,16,1,1,2,1,1,1,16
"12270",8647142,2,2,1955,16,1,1,4,3,6,5,16
"12271",8647151,1,1,1959,16,1,1,3,1,1,2,16
"12272",8647161,1,1,1976,16,1,1,5,2,5,4,16
"12273",8647211,1,2,1971,NA,1,1,5,3,7,5,16
"12274",8647221,1,1,1940,16,1,1,2,3,6,5,16
"12275",8647223,6,1,1969,16,1,1,3,3,6,5,16
"12276",8647224,6,1,1979,16,1,1,5,1,1,4,16
"12277",8647261,1,1,1944,16,1,1,2,3,6,5,16
"12278",8647521,1,1,1953,15,1,2,7,1,3,4,15
"12279",8647522,2,2,1959,15,1,2,5,1,2,3,15
"12280",8647541,1,1,1948,15,1,2,5,3,6,5,15
"12281",8647571,1,1,1957,15,1,2,3,1,2,4,15
"12282",8647621,1,1,1951,15,1,2,5,1,2,2,15
"12283",8647622,2,2,1955,15,1,2,7,1,2,3,15
"12284",8647731,1,2,1955,15,1,2,5,1,3,3,15
"12285",8647801,1,2,1964,3,1,2,5,1,2,4,15
"12286",8647811,1,2,1953,15,1,2,5,1,2,3,15
"12287",8647812,2,1,1943,15,1,2,5,3,6,5,15
"12288",8648071,1,1,1952,5,1,0,4,3,6,5,8
"12289",8648073,6,1,1981,8,1,0,5,1,1,4,8
"12290",8648091,1,2,1985,8,1,0,5,3,7,5,8
"12291",8648092,4,1,1956,15,1,0,5,1,2,4,8
"12292",8648093,4,2,1959,8,1,0,3,1,2,2,8
"12293",8648141,1,2,1938,8,1,0,2,3,6,5,8
"12294",8648161,1,2,1968,3,1,0,4,3,7,5,8
"12295",8648162,2,1,1967,8,1,0,5,1,1,4,8
"12296",8648261,1,2,1952,3,1,0,3,3,7,5,8
"12297",8648262,2,1,1950,3,1,0,5,3,6,5,8
"12298",8648291,1,2,1950,8,1,0,5,3,6,5,8
"12299",8648292,2,1,1949,8,1,0,7,2,4,4,8
"12300",8648293,6,2,1983,8,1,0,7,1,2,4,8
"12301",8648321,1,1,1949,8,1,0,7,2,4,4,8
"12302",8648322,2,2,1952,8,1,0,5,1,3,3,8
"12303",8648323,6,1,1984,8,1,0,5,2,4,2,8
"12304",8648511,1,2,1950,11,1,2,7,3,6,5,11
"12305",8648531,1,2,1961,11,1,2,5,1,2,3,11
"12306",8648532,2,1,1964,11,1,2,5,2,4,4,11
"12307",8648551,1,2,1964,11,1,2,7,3,7,5,11
"12308",8648552,2,1,1958,8,1,2,7,2,4,3,11
"12309",8648671,1,1,1920,11,1,2,2,3,6,5,11
"12310",8648751,1,1,1969,11,1,2,5,2,4,4,11
"12311",8648752,2,2,1972,11,1,2,5,1,2,2,11
"12312",8648771,1,1,1922,11,1,2,2,3,6,5,11
"12313",8648772,2,2,1931,11,1,2,2,3,6,5,11
"12314",8648881,1,2,1969,11,1,2,5,1,1,4,11
"12315",8648882,2,1,1950,11,1,2,5,1,2,4,11
"12316",8648883,5,2,1924,11,1,2,2,3,6,5,11
"12317",8648911,1,2,1934,11,1,2,3,3,6,5,11
"12318",8649401,1,1,1948,11,1,0,5,3,6,5,11
"12319",8649402,2,2,1951,11,1,0,2,2,5,4,11
"12320",8649461,1,2,1951,11,1,0,2,3,6,5,11
"12321",8649462,2,1,1943,11,1,0,3,3,6,5,11
"12322",8649501,1,1,1957,11,1,0,3,2,4,1,11
"12323",8649502,2,2,1959,11,1,0,4,1,2,3,11
"12324",8649871,1,2,1971,5,1,2,5,1,2,2,5
"12325",8649872,2,1,1958,5,1,2,3,2,5,2,5
"12326",8649931,1,1,1940,5,1,2,5,3,6,5,5
"12327",8649932,7,2,1973,5,1,2,5,3,7,5,5
"12328",8650301,1,1,1980,NA,2,0,5,1,1,4,6
"12329",8650321,1,1,1970,NA,2,0,5,1,1,2,6
"12330",8650322,2,2,1974,NA,2,0,3,1,1,4,6
"12331",8650371,1,2,1987,NA,1,0,5,1,2,4,6
"12332",8650381,1,2,1935,6,1,0,2,3,6,5,6
"12333",8650421,1,2,1930,6,1,0,2,3,6,5,6
"12334",8650941,1,1,1965,18,1,0,3,1,1,1,18
"12335",8650942,2,2,1962,18,1,0,3,1,1,3,18
"12336",8651251,1,2,1954,8,1,1,5,1,2,3,8
"12337",8651311,1,2,1936,8,1,1,3,3,6,5,8
"12338",8651351,1,2,1934,8,1,1,3,3,6,5,8
"12339",8651421,1,2,1972,14,1,1,5,1,2,4,8
"12340",8651431,1,2,1980,8,1,1,7,1,2,4,8
"12341",8651451,1,2,1947,8,1,1,5,3,6,5,8
"12342",8651511,1,2,1929,8,1,1,3,3,6,5,8
"12343",8651521,1,1,1939,8,1,1,5,3,6,5,8
"12344",8651531,1,2,1935,8,1,1,2,3,6,5,8
"12345",8651541,1,1,1969,8,1,1,7,1,2,2,8
"12346",8651551,1,2,1947,8,1,1,3,3,6,5,8
"12347",8651591,1,2,1940,8,1,1,3,3,6,5,8
"12348",8651681,1,2,1919,5,1,1,2,3,6,5,5
"12349",8651691,1,1,1950,5,1,1,4,3,6,5,5
"12350",8651692,2,2,1962,5,1,1,4,2,5,4,5
"12351",8651693,6,1,1983,5,1,1,7,1,2,4,5
"12352",8651701,1,1,1938,5,1,1,5,3,6,5,5
"12353",8651702,2,2,1939,3,1,1,2,3,6,5,5
"12354",8651731,1,1,1937,5,1,1,4,3,6,5,5
"12355",8651751,1,1,1969,5,1,1,3,1,1,4,5
"12356",8651752,2,2,1982,5,1,1,3,1,1,4,5
"12357",8651921,1,2,1933,5,1,1,2,3,6,5,5
"12358",8652021,1,1,1968,5,1,1,7,1,2,1,5
"12359",8652022,2,2,1973,5,1,1,7,1,3,3,5
"12360",8652041,1,1,1962,NA,2,1,2,1,1,4,5
"12361",8652042,2,2,1967,NA,2,1,5,1,1,4,5
"12362",8652043,6,2,1994,5,2,1,1,3,6,5,5
"12363",8652081,1,1,1932,5,1,1,2,3,6,5,5
"12364",8652121,1,2,1932,8,1,1,7,3,6,5,8
"12365",8652601,1,2,1967,7,1,2,3,1,1,4,7
"12366",8652621,1,1,1956,7,1,2,3,2,5,1,7
"12367",8652622,2,2,1962,7,1,2,4,2,5,1,7
"12368",8652651,1,2,1946,12,1,2,3,3,6,5,7
"12369",8652652,2,1,1936,7,1,2,3,2,4,1,7
"12370",8652691,1,1,1975,7,1,2,5,1,1,4,7
"12371",8652692,3,2,1970,7,1,2,4,2,4,4,7
"12372",8652801,1,1,1937,7,1,2,3,3,6,5,7
"12373",8652891,1,1,1934,17,1,2,2,3,6,5,7
"12374",8652911,1,2,1936,1,1,2,3,3,6,5,7
"12375",8653061,1,2,1962,7,1,0,5,3,7,5,7
"12376",8653062,2,1,1960,7,1,0,5,1,2,3,7
"12377",8653081,1,2,1945,7,1,0,2,3,6,5,7
"12378",8653082,2,1,1941,7,1,0,3,3,6,5,7
"12379",8653091,1,1,1949,7,1,0,4,2,4,4,7
"12380",8653094,7,1,1979,7,1,0,5,2,4,4,7
"12381",8653141,1,2,1930,7,1,0,1,3,6,5,7
"12382",8653161,1,2,1922,7,1,3,2,3,6,5,7
"12383",8653162,2,1,1930,7,1,3,2,3,6,5,7
"12384",8653231,1,2,1940,3,1,0,3,3,6,5,7
"12385",8653232,2,1,1940,7,1,0,4,2,5,4,7
"12386",8653301,1,1,1947,7,1,0,5,3,6,5,7
"12387",8653302,2,2,1948,7,1,0,3,3,6,5,7
"12388",8653341,1,1,1938,7,1,0,2,1,1,1,7
"12389",8653431,1,1,1931,7,1,0,4,3,6,5,7
"12390",8653432,2,2,1935,7,1,0,2,3,6,5,7
"12391",8653441,1,2,1969,7,1,0,5,1,3,3,7
"12392",8653451,1,2,1955,20,1,2,2,3,7,5,20
"12393",8653452,7,1,1978,20,1,2,3,1,1,4,20
"12394",8653461,1,2,1941,20,1,2,6,3,6,5,20
"12395",8653462,7,2,1968,20,1,2,6,1,3,3,20
"12396",8653511,1,1,1951,20,1,2,7,1,3,4,20
"12397",8653512,2,2,1954,20,1,2,7,1,2,3,20
"12398",8653571,1,2,1934,18,1,2,2,3,6,5,20
"12399",8653573,7,2,1972,20,1,2,7,1,2,3,20
"12400",8653801,1,1,1963,NA,2,2,1,1,1,2,8
"12401",8653851,1,1,1948,8,1,2,5,3,6,5,8
"12402",8653852,2,2,1952,8,1,2,2,3,6,5,8
"12403",8653853,6,2,1973,8,1,2,3,1,1,2,8
"12404",8653854,6,1,1984,8,1,2,5,1,1,2,8
"12405",8653871,1,2,1976,8,1,2,5,2,5,4,8
"12406",8653872,3,1,1973,8,1,2,3,2,5,4,8
"12407",8653901,1,1,1951,8,1,2,5,2,4,4,8
"12408",8653903,6,2,1986,8,1,2,5,3,7,5,8
"12409",8653931,1,1,1939,8,1,2,3,3,6,5,8
"12410",8653932,2,2,1943,8,1,2,3,3,6,5,8
"12411",8653933,6,1,1974,8,1,2,5,1,2,2,8
"12412",8653971,1,1,1948,8,1,2,5,2,5,2,8
"12413",8653972,2,2,1949,8,1,2,5,3,6,5,8
"12414",8653991,1,1,1948,8,1,2,3,2,5,4,8
"12415",8653992,2,2,1954,8,1,2,2,3,6,5,8
"12416",8654001,1,1,1977,8,1,2,5,1,2,2,8
"12417",8654002,2,2,1977,8,1,2,5,1,2,4,8
"12418",8654021,1,1,1957,NA,2,2,4,1,1,2,8
"12419",8654091,1,1,1943,16,1,2,1,3,6,5,8
"12420",8654092,2,2,1958,NA,2,2,3,1,1,4,8
"12421",8654391,1,2,1979,NA,1,2,3,1,1,4,7
"12422",8654431,1,2,1942,1,1,2,3,3,6,5,7
"12423",8654561,1,2,1923,1,1,2,3,3,6,5,7
"12424",8654562,7,1,1957,7,1,2,4,1,1,3,7
"12425",8654651,1,1,1948,4,1,2,5,2,4,4,7
"12426",8654681,1,1,1929,7,1,2,5,3,6,5,7
"12427",8654721,1,1,1936,7,1,2,2,3,6,5,7
"12428",8654741,1,2,1947,7,1,2,2,3,6,5,7
"12429",8654742,2,1,1942,20,1,2,2,3,6,5,7
"12430",8654811,1,1,1966,15,1,2,3,1,1,4,15
"12431",8654816,14,2,1938,15,1,2,2,3,6,5,15
"12432",8654831,1,1,1959,15,1,2,3,2,5,4,15
"12433",8654841,1,1,1950,15,1,2,2,3,7,5,15
"12434",8654871,1,1,1939,15,1,2,1,3,6,5,15
"12435",8654874,6,1,1967,15,1,2,3,1,1,1,15
"12436",8654881,1,1,1962,15,1,2,5,1,2,3,15
"12437",8654883,6,2,1986,15,1,2,7,1,2,3,15
"12438",8654884,6,1,1990,15,1,2,5,1,2,3,15
"12439",8654911,1,1,1939,15,1,2,2,3,6,5,15
"12440",8654941,1,1,1958,15,1,2,5,1,2,3,15
"12441",8654942,2,2,1960,15,1,2,3,1,2,4,15
"12442",8654961,1,1,1944,15,1,2,5,3,6,5,15
"12443",8654962,2,2,1948,15,1,2,7,3,6,5,15
"12444",8654963,6,2,1973,15,1,2,7,1,2,3,15
"12445",8654981,1,1,1960,15,1,2,3,1,1,2,15
"12446",8654984,5,2,1936,15,1,2,2,3,6,5,15
"12447",8655001,1,1,1962,15,1,2,3,1,1,2,15
"12448",8655011,1,1,1965,15,1,2,7,2,5,2,15
"12449",8655012,11,2,1966,15,1,2,5,1,2,4,15
"12450",8655013,11,2,1973,15,1,2,7,1,2,3,15
"12451",8655014,4,2,1933,15,1,2,3,3,7,5,15
"12452",8655041,1,1,1962,15,1,2,4,2,5,1,15
"12453",8655042,2,2,1971,15,1,2,4,1,2,4,15
"12454",8655061,1,1,1968,15,1,2,5,2,4,4,15
"12455",8655091,1,1,1959,15,1,2,3,2,5,4,15
"12456",8655131,1,1,1960,15,1,2,4,3,7,5,15
"12457",8655136,4,1,1924,15,1,2,1,3,6,5,15
"12458",8655151,1,2,1931,15,1,2,2,3,6,5,15
"12459",8655171,1,1,1942,15,1,2,2,3,6,5,15
"12460",8655172,2,2,1944,15,1,2,2,3,7,5,15
"12461",8655211,1,1,1972,15,1,2,3,2,4,4,15
"12462",8655261,1,1,1946,16,1,2,2,3,7,5,9
"12463",8655262,2,2,1949,16,1,2,2,3,6,5,9
"12464",8655351,1,1,1968,9,1,2,3,1,1,4,9
"12465",8655352,2,2,1965,9,1,2,3,1,1,4,9
"12466",8655401,1,2,1980,9,1,2,4,1,2,4,9
"12467",8655411,1,1,1959,3,1,2,5,2,5,4,9
"12468",8655412,2,2,1963,9,1,2,3,2,5,4,9
"12469",8655413,6,1,1985,9,1,2,5,2,5,4,9
"12470",8655414,6,1,1988,9,1,2,5,2,5,4,9
"12471",8655421,1,2,1939,9,1,2,2,3,6,5,9
"12472",8655441,1,2,1974,9,1,2,3,2,5,4,9
"12473",8655442,2,1,1973,9,1,2,3,2,5,4,9
"12474",8655511,1,2,1955,19,1,2,5,1,2,2,9
"12475",8655512,2,1,1956,9,1,2,7,1,2,4,9
"12476",8655521,1,2,1940,9,1,2,3,3,6,5,9
"12477",8655591,1,1,1950,12,1,2,5,1,3,4,9
"12478",8655631,1,2,1939,15,1,2,5,3,6,5,9
"12479",8655632,2,1,1923,15,1,2,5,3,6,5,9
"12480",8655701,1,1,1961,5,1,1,3,3,6,5,5
"12481",8655711,1,1,1958,5,1,1,3,2,5,4,5
"12482",8655731,1,2,1955,5,1,1,5,2,5,4,5
"12483",8655751,1,1,1950,15,1,1,5,1,2,3,5
"12484",8655752,2,2,1952,11,1,1,7,1,2,3,5
"12485",8655761,1,1,1962,16,1,1,3,1,3,4,5
"12486",8655762,2,2,1965,5,1,1,4,1,1,4,5
"12487",8655811,1,1,1950,5,1,1,5,3,6,5,5
"12488",8655813,6,2,1979,5,1,1,8,2,5,3,5
"12489",8655991,1,1,1973,NA,1,1,3,1,1,2,5
"12490",8655993,6,2,1991,NA,2,1,3,1,1,4,5
"12491",8656001,1,1,1960,5,1,1,4,2,4,4,5
"12492",8656002,2,2,1957,5,1,1,5,1,2,3,5
"12493",8656081,1,1,1952,5,1,1,3,3,6,5,5
"12494",8656083,6,2,1987,5,1,1,6,1,2,2,5
"12495",8656091,1,1,1953,5,1,1,4,3,6,5,5
"12496",8656092,2,2,1962,5,1,1,5,1,2,3,5
"12497",8656121,1,2,1939,5,1,1,2,3,6,5,5
"12498",8656231,1,1,1956,19,1,2,3,1,1,4,19
"12499",8656511,1,1,1963,19,1,2,2,2,5,4,19
"12500",8656515,5,1,1929,19,1,2,1,3,6,5,19
"12501",8656601,1,1,1969,NA,2,1,3,3,7,5,20
"12502",8656611,1,1,1966,20,1,1,7,1,3,3,20
"12503",8656612,2,2,1967,20,1,1,7,1,2,4,20
"12504",8656651,1,2,1945,20,1,1,3,3,7,5,20
"12505",8656652,2,1,1944,20,1,1,5,3,6,5,20
"12506",8656702,2,1,1973,20,1,1,3,1,1,4,20
"12507",8656721,1,1,1978,20,1,1,7,1,3,3,20
"12508",8656722,4,1,1946,20,1,1,7,3,6,5,20
"12509",8656723,4,2,1945,20,1,1,5,3,6,5,20
"12510",8656731,1,2,1958,20,1,1,5,1,2,3,20
"12511",8656732,3,1,1956,20,1,1,7,1,2,3,20
"12512",8656801,1,1,1932,20,1,1,2,3,6,5,20
"12513",8656891,1,1,1946,15,1,1,5,3,6,5,20
"12514",8656892,2,2,1949,20,1,1,7,3,6,5,20
"12515",8656951,1,2,1958,20,1,2,5,1,2,3,20
"12516",8656981,1,1,1951,19,1,1,7,1,2,3,20
"12517",8657011,1,1,1930,20,1,1,2,3,6,5,20
"12518",8657021,1,2,1974,20,1,1,3,3,7,5,20
"12519",8657022,2,1,1974,20,1,1,3,1,1,4,20
"12520",8657091,1,1,1942,11,1,2,5,3,6,5,11
"12521",8657121,1,1,1980,NA,2,2,4,1,1,1,11
"12522",8657381,1,2,1964,16,1,2,3,3,7,5,11
"12523",8657382,2,1,1959,16,1,2,3,2,5,4,11
"12524",8657531,1,1,1941,5,1,2,2,3,6,5,3
"12525",8657641,1,2,1928,3,1,2,2,3,6,5,3
"12526",8657681,1,1,1952,3,1,2,3,1,3,2,3
"12527",8657691,1,1,1953,3,1,2,3,2,5,2,3
"12528",8657693,6,2,1986,NA,1,2,5,1,2,4,3
"12529",8657751,1,2,1955,3,1,2,3,1,1,4,3
"12530",8657801,1,2,1954,3,1,2,5,2,4,4,3
"12531",8657802,11,2,1957,3,1,2,5,1,2,4,3
"12532",8657851,1,1,1929,19,1,2,1,3,6,5,3
"12533",8657871,1,1,1940,3,1,2,2,3,6,5,3
"12534",8657911,1,2,1966,NA,1,2,4,1,1,4,3
"12535",8658051,1,1,1955,9,1,2,7,1,2,3,9
"12536",8658052,3,2,1958,18,1,2,7,1,3,3,9
"12537",8658061,1,2,1976,9,1,2,5,1,2,4,9
"12538",8658062,2,1,1973,9,1,2,5,1,2,4,9
"12539",8658111,1,1,1970,8,1,2,7,2,4,4,9
"12540",8658131,1,1,1959,9,1,2,3,1,2,3,9
"12541",8658132,3,2,1965,9,1,2,5,1,2,3,9
"12542",8658251,1,2,1959,9,1,2,5,1,2,3,9
"12543",8658252,2,1,1957,9,1,2,5,1,2,4,9
"12544",8658253,6,1,1986,9,1,2,5,1,2,4,9
